profileId,actionId,actionName,sourceStageCount,sourceAnimOccurrenceCount,uniqueSourceClips,uniqueRuntimeClips,particleNotifyCount,particleSystemCount,particleSystems,soundEventCount,soundEvents,notifyTypes,notifyExtendingBeyondAnimationCount,currentPatternIds,currentPatternNames,currentAuthoredGates,currentAuthoringStatuses,analystCategory,analystFamilyWithoutGateAuthority,overlappingNameTags
MN_RPCT_05,4219808,세이튼_진짜를 찾아봐_시작,6,6,Att_Battle_5_01 ; Att_Battle_20_01,rpct00_att_battle_5_01 ; rpct00_att_battle_20_01,4,1,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT,4,S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast4 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot1,"{""Anim"": 6, ""AKEvent"": 12, ""MonsterMoveNextStageConditionProbability"": 2, ""HidePawn"": 4, ""PlayParticleEffect"": 4, ""Effect"": 15}",0,,,,,MECHANIC,110줄 진짜 쿠크세이튼 찾기(하트핑) — 소환 세이튼(MN_RPCT_05) 진짜/가짜 세트,
MN_RPCT_05,4219809,세이튼_카드무늬 홀로그램,3,3,Att_Battle_21_01 ; Att_Battle_21_02 ; Att_Battle_21_03,rpct00_att_battle_21_01 ; rpct00_att_battle_21_02 ; rpct00_att_battle_21_03,7,5,fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_02_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Eye_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_2_LOC_INT,5,S_Mob_G_KoukuSatan1.G_Satan1_Attack08_CastVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast3,"{""Anim"": 3, ""AKEvent"": 8, ""PlayParticleEffect"": 7, ""Effect"": 4}",9,,,,,MECHANIC,110줄 파1·빨2 — 카드무늬 홀로그램 + 주사위 8종(검은/붉은 × 스페이드/클로버/하트/다이아),
MN_RPCT_05,4219805,세이튼_아드레날린 무기B,10,10,Att_Battle_17_01 ; Att_battle_17_06 ; Att_Battle_17_07 ; Att_battle_17_04 ; Att_battle_17_05,rpct00_att_battle_17_01 ; rpct00_att_battle_17_06 ; rpct00_att_battle_17_07 ; rpct00_att_battle_17_04 ; rpct00_att_battle_17_05,34,12,fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_03_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Eye_02_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_01_1 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_5_LOC_INT ; FX_BS_01.Trail.Par_D_Trail_23_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_04_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_3_LOC_INT,12,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Cast2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Cast3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Cast4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack19_Shot2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Shot2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Cast5 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack26_Shot5,"{""Anim"": 10, ""AKEvent"": 24, ""PlayParticleEffect"": 34, ""PawnMaterialParam"": 8, ""MonsterMoveNextStage"": 8, ""TrailGhostEffect"": 2, ""Effect"": 22, ""Trails"": 4, ""ViewShake"": 8, ""HidePawn"": 2, ""PlayDecalEffect"": 4}",14,,,,,NORMAL,세이튼 무대 — 쇼/무기 계열,
MN_RPCT_05,4219810,세이튼_주사위 검은색 스패이드,76,73,Att_Battle_11_02 ; Att_Battle_29_01 ; Att_Battle_21_01 ; Att_Battle_21_02 ; Att_Battle_21_03 ; Att_Phase1_1_01 ; Att_Phase1_1_06,rpct00_att_battle_11_02 ; rpct00_att_battle_29_01 ; rpct00_att_battle_21_01 ; rpct00_att_battle_21_02 ; rpct00_att_battle_21_03 ; rpct00_att_phase1_1_01 ; rpct00_att_phase1_1_06,236,19,fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_03_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_1_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_09_9 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_3_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_5_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_6_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_10_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_09_7_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_DashAtk_Dash_01_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_02_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Eye_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_08_2_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Smoke_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Smoke_02_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_Dust_01_LOC_INT,15,S_Mob_G_KoukuSatan1.G_Satan1_Attack09_CastVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack09_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack09_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack09_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack09_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack09_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_CastVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack08_Cast3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack22_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack17_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack22_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack17_ShotVox1,"{""Anim"": 73, ""PlayParticleEffect"": 236, ""AKEvent"": 110, ""HidePawn"": 7, ""ViewShake"": 6, ""Effect"": 155, ""MonsterMoveNextStage"": 26, ""TrailGhostEffect"": 8, ""PawnMaterialParam"": 8, ""LookTarget"": 6, ""MonsterMoveNextStageConditionSkillEffectHit"": 40, ""MonsterMoveNextStageConditionProbability"": 3, ""Rotate"": 1}",200,,,,,MECHANIC,110줄 파1·빨2 — 카드무늬 홀로그램 + 주사위 8종(검은/붉은 × 스페이드/클로버/하트/다이아),
MN_RPCT_05,4219811,세이튼_서커스 룰렛 시작,1,1,Att_Battle_12_06,rpct00_att_battle_12_06,1,1,fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT,3,S_Mob_G_KoukuSatan1.G_Satan1_Attack10_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack10_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack10_Shot1,"{""Anim"": 1, ""AKEvent"": 3, ""PlayParticleEffect"": 1, ""EmitTriggerSignal"": 1, ""Effect"": 2}",0,KAKULSAYDON_G1_PATTERN_7,세이튼_룰렛,GATE1,PRODUCT,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,
MN_RPCT_05,4219815,세이튼_랜덤박스 요청,2,2,Att_Battle_8_01 ; Att_Battle_8_02,rpct00_att_battle_8_01 ; rpct00_att_battle_8_02,7,5,fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_RandomBox_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_RandomBox_02_LOC_INT,4,S_Mob_G_KoukuSatan1.G_Satan1_Attack13_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack13_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack13_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack13_Cast3,"{""Anim"": 2, ""PlayParticleEffect"": 7, ""AKEvent"": 4, ""Effect"": 4}",0,,,,,NORMAL,세이튼 무대 — 쇼/무기 계열,SUMMON_OR_REQUEST
MN_RPCT_05,4219816,세이튼_무력화 시작,38,38,Idle_Battle_1 ; Att_Battle_6_04 ; Att_Battle_6_02 ; Att_Battle_6_03 ; Att_Battle_34_02 ; Att_Battle_34_01 ; Att_Battle_34_04 ; Att_Battle_34_03,rpct00_idle_battle_1 ; rpct00_att_battle_6_04 ; rpct00_att_battle_6_02 ; rpct00_att_battle_6_03 ; rpct00_att_battle_34_02 ; rpct00_att_battle_34_01 ; rpct00_att_battle_34_04 ; rpct00_att_battle_34_03,101,13,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_01_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_6_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_7_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_8_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_9_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_3_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_5_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_03_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_02,10,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack28_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_ShotVox4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack25_Cast3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_ShotVox1,"{""Anim"": 38, ""MonsterMoveNextStageConditionProbability"": 9, ""AKEvent"": 60, ""PlayParticleEffect"": 101, ""Effect"": 36, ""Paralyzation"": 18, ""MonsterMoveNextStage"": 26, ""PawnMaterialParam"": 13, ""ViewShake"": 3, ""ToggleNpcDirectionGuideFx"": 1, ""TrailGhostEffect"": 4}",90,,,,,MECHANIC,무력화(세이튼) 시작/성공/실패,
MN_RPCT_05,4219817,세이튼_무력화 성공,3,3,Dmg_Critical_Start_1 ; Dmg_Critical_Loop_1 ; Dmg_Critical_End_1,rpct00_dmg_critical_start_1 ; rpct00_dmg_critical_loop_1 ; rpct00_dmg_critical_end_1,2,2,FX_CM_02.Light.Par_MP_Light_01 ; FX_BS_00.Hit.Par_K_RaidGroggy_Hit_01_LOC_INT,4,S_Mob_G_KoukuSatan1.G_KoukuSatan1_FreezeStart1 ; S_Systems.SYS_MONSTER_FREEZE1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_FreezeLoop1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_FreezeEnd1,"{""Anim"": 3, ""DominantDirectionalLight_Control"": 1, ""PawnMaterialParam"": 1, ""PlayParticleEffect"": 2, ""ViewShake"": 1, ""Effect"": 4, ""AKEvent"": 4}",0,,,,,MECHANIC,무력화(세이튼) 시작/성공/실패,SUCCESS_OR_FAILURE
MN_RPCT_05,4219818,세이튼_무력화 실패,1,1,Att_Battle_6_03,rpct00_att_battle_6_03,1,1,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_12_5_LOC_INT,1,S_Mob_G_KoukuSatan1.G_Satan1_Attack20_Shot4,"{""Anim"": 1, ""Effect"": 1, ""PlayParticleEffect"": 1, ""ViewShake"": 1, ""AKEvent"": 1}",0,,,,,MECHANIC,무력화(세이튼) 시작/성공/실패,SUCCESS_OR_FAILURE
MN_RPCT_05,4219819,세이튼_회전하며 카드 날리기,6,6,Att_battle_4_04 ; Att_Battle_4_02 ; Att_Battle_4_03,rpct00_att_battle_4_04 ; rpct00_att_battle_4_02 ; rpct00_att_battle_4_03,8,4,fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_02_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_13_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_13_2_LOC_INT ; FX_CM_00.Dust.Par_D_Dust_001_pr,3,S_Mob_G_KoukuSatan1.G_Satan1_Attack14_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack14_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack14_Shot1,"{""Anim"": 6, ""AKEvent"": 6, ""PlayParticleEffect"": 8, ""PawnMaterialParam"": 2, ""MonsterMoveNextStage"": 4, ""Effect"": 26, ""NPCSkillMove"": 2}",24,,,,,MECHANIC,카드 맞추기 — 세이튼(MN_RPCT_05) 카드 짝 맞추기/카드낙하/회전 카드 날리기 후보,
MN_RPCT_05,4219820,세이튼_화염 파동,5,5,Idle_Battle_1 ; Att_Battle_10_02,rpct00_idle_battle_1 ; rpct00_att_battle_10_02,12,4,fx_mn_rpct_05_g.Par_G_RPCT_05_Wand_Spin_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Wand_Decal_LOC_INT ; FX_CM_02.Light.Par_M_Light_001 ; fx_mn_rpct_05_g.Par_G_RPCT_05_FireWave_01_LOC_INT,3,S_Mob_G_KoukuSatan1.G_Satan1_Attack15_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack15_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack15_Shot1,"{""Anim"": 5, ""MonsterMoveNextStageConditionProbability"": 1, ""Effect"": 5, ""AKEvent"": 6, ""PlayParticleEffect"": 12, ""PawnMaterialParam"": 2, ""MonsterMoveNextStage"": 2}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,
MN_RPCT_05,4219821,세이튼_내려치기A,2,2,Att_Battle_34_01 ; Att_Battle_17_02,rpct00_att_battle_34_01 ; rpct00_att_battle_17_02,5,5,fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_03_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_03_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_6_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_8_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_04_7_LOC_INT,3,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack04_Shot1,"{""Anim"": 2, ""PlayParticleEffect"": 5, ""PawnMaterialParam"": 2, ""TrailGhostEffect"": 1, ""AKEvent"": 4, ""MonsterMoveNextStage"": 1, ""Effect"": 2}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,
MN_RPCT_05,4219822,세이튼_내려치기B,1,1,Att_Battle_1_02,rpct00_att_battle_1_02,8,7,fx_mn_rpct_05_g.Par_G_RPCT_05_Wand_01_LOC_INT ; FX_BS_01.Trail.Par_D_Trail_23_LOC_INT ; FX_CM_00.Dust.Par_D_Dust_007_pr ; fx_cm_01.Distortion.Par_MP_ConcaveDis_Z_01 ; fx_cm_01.Decal.Par_D_Decal_02 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Hit_LOC_INT ; fx_cm_03.Swing.Par_MP_Swing_03,4,S_Mob_G_KoukuSatan1.G_Satan1_Attack16_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack16_ShotVox2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack16_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack16_Shot2,"{""Anim"": 1, ""PlayParticleEffect"": 8, ""AKEvent"": 4, ""Trails"": 2, ""Effect"": 2}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,
MN_RPCT_05,4219823,세이튼_순간이동 사라지기,1,1,Att_Phase1_1_01,rpct00_att_phase1_1_01,1,1,fx_mn_rpct_05_g.Par_G_RPCT_05_Smoke_01_LOC_INT,3,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack22_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack17_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack22_Shot1,"{""Anim"": 1, ""AKEvent"": 3, ""PlayParticleEffect"": 1, ""Effect"": 2, ""HidePawn"": 1}",0,KAKULSAYDON_G1_PATTERN_2,세이튼_진짜세이튼찾기,GATE1,PRODUCT,MECHANIC,125줄 세이튼 등장 — 생성/순간이동/스폰 즉시 사라짐,MOVEMENT_OR_CONTROL
MN_RPCT_05,4219824,세이튼_순간이동 나타나기,1,1,Att_Phase1_1_06,rpct00_att_phase1_1_06,2,2,fx_mn_rpct_05_g.Par_G_RPCT_05_Smoke_02_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_Dust_01_LOC_INT,2,S_Mob_G_KoukuSatan1.G_Satan1_Attack17_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack22_Shot2,"{""Anim"": 1, ""PlayParticleEffect"": 2, ""AKEvent"": 2, ""Effect"": 2}",0,KAKULSAYDON_G1_PATTERN_2,세이튼_진짜세이튼찾기,GATE1,PRODUCT,MECHANIC,125줄 세이튼 등장 — 생성/순간이동/스폰 즉시 사라짐,MOVEMENT_OR_CONTROL
MN_RPCT_05,4219825,세이튼_화염분출,12,12,Att_battle_9_04 ; Att_Battle_9_01 ; Att_Battle_9_02 ; Att_Battle_9_03 ; Att_Battle_34_04 ; Att_Battle_34_03,rpct00_att_battle_9_04 ; rpct00_att_battle_9_01 ; rpct00_att_battle_9_02 ; rpct00_att_battle_9_03 ; rpct00_att_battle_34_04 ; rpct00_att_battle_34_03,26,9,fx_mn_rpct_05_g.Par_G_RPCT_05_Drug_01_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Mouse_02 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Mouse_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Wand_02_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Fire_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Fire_02_LOC_INT ; FX_CM_02.Light.Par_MP_Light_01 ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_03_LOC_INT,6,S_Mob_G_KoukuSatan1.G_Satan1_Attack18_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack18_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack18_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack18_Cast3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack18_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack14_Shot1,"{""Anim"": 12, ""AKEvent"": 14, ""PlayParticleEffect"": 26, ""MonsterMoveNextStageConditionProbability"": 2, ""Effect"": 24, ""LookTarget"": 2, ""MonsterMoveNextStage"": 8, ""PawnMaterialParam"": 6, ""TrailGhostEffect"": 4}",12,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,
MN_RPCT_05,4219826,세이튼_선회(좌),2,2,Turn_L_1,rpct00_turn_l_1,0,0,,0,,"{""Anim"": 2, ""Rotate"": 2}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,MOVEMENT_OR_CONTROL
MN_RPCT_05,4219827,세이튼_선회(우),2,2,Turn_R_1,rpct00_turn_r_1,0,0,,0,,"{""Anim"": 2, ""Rotate"": 2}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,MOVEMENT_OR_CONTROL
MN_RPCT_05,4219812,세이튼_서커스 룰렛 대기,24,24,Att_Battle_12_07 ; Att_Battle_12_04 ; Idle_Battle_1,rpct00_att_battle_12_07 ; rpct00_att_battle_12_04 ; rpct00_idle_battle_1,12,1,fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT,5,S_Mob_G_KoukuSatan1.G_Satan1_Attack11_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack11_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack11_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack10_Shot1,"{""Anim"": 24, ""Effect"": 82, ""AKEvent"": 20, ""MonsterMoveNextStage"": 2, ""PlayParticleEffect"": 12, ""MonsterMoveNextStageConditionProbability"": 10}",60,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,
MN_RPCT_05,4219813,세이튼_서커스 룰렛 춤A,5,5,Att_Battle_12_05 ; Att_Battle_13_01 ; Att_battle_13_02 ; Idle_Battle_1 ; Att_Battle_5_01,rpct00_att_battle_12_05 ; rpct00_att_battle_13_01 ; rpct00_att_battle_13_02 ; rpct00_idle_battle_1 ; rpct00_att_battle_5_01,11,5,FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01,6,S_Mob_G_KoukuSatan1.G_Satan1_Attack12_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox6,"{""Anim"": 5, ""MonsterMoveNextStage"": 4, ""PlayParticleEffect"": 11, ""AKEvent"": 6, ""Effect"": 1}",0,KAKULSAYDON_G1_PATTERN_7,세이튼_룰렛,GATE1,PRODUCT,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,
MN_RPCT_05,4219814,세이튼_서커스 룰렛 춤B,24,24,Idle_Battle_1 ; Att_Battle_13_04 ; Att_battle_13_02 ; Att_Battle_29_01 ; Att_Battle_5_01,rpct00_idle_battle_1 ; rpct00_att_battle_13_04 ; rpct00_att_battle_13_02 ; rpct00_att_battle_29_01 ; rpct00_att_battle_5_01,84,7,FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01 ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_DashAtk_Dash_01_LOC_INT,10,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox6 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack30_ShotVox1,"{""Anim"": 24, ""MonsterMoveNextStageConditionProbability"": 4, ""PlayParticleEffect"": 84, ""Effect"": 54, ""AKEvent"": 44, ""MonsterMoveNextStage"": 18, ""TrailGhostEffect"": 2, ""PawnMaterialParam"": 2}",0,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,
