profileId,actionId,actionName,stageIndex,sourceClips,notifyId,notifyType,category,authority,timeSeconds,durationSeconds,timePlusDurationSeconds,animDeclaredEndSeconds,extendsBeyondDeclaredAnimation,assetReferences,serializedLabels,sourceOffset,resolutionStatus
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-006,NPCSkillMove,other,REFERENCE_ONLY,0.05990000069141388,3.9400999546051025,3.9999999552965164,0.2666670083999634,True,,,1004867,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-007,Effect,gameplay_reference,REFERENCE_ONLY,0.07659800350666046,0.03579900041222572,0.11239700391888618,0.2666670083999634,False,,,1005023,TIMING_ONLY
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-008,Effect,gameplay_reference,REFERENCE_ONLY,0.42761099338531494,0.03579900041222572,0.46340999379754066,0.2666670083999634,True,,#,1005173,TIMING_ONLY
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-009,PlayParticleEffect,particle,PRESENTATION,1.2928839921951294,0.0,1.2928839921951294,0.2666670083999634,True,FX_CM_00.Dust.Par_E_UnderDustLoop_02,Dust ; FX ; CEFParticleData ; ParticleSystem'FX_CM_00.Dust.Par_E_UnderDustLoop_02',1005323,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-010,PlayParticleEffect,particle,PRESENTATION,2.6573400497436523,0.0,2.6573400497436523,0.2666670083999634,True,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust,Dust ; FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust',1005905,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,27,Att_Battle_2_05,action-4219750/stage-027/notify-011,MonsterMoveNextStage,other,REFERENCE_ONLY,3.8953490257263184,0.0,3.8953490257263184,0.2666670083999634,True,,,1006490,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,28,Att_Battle_2_06,action-4219750/stage-028/notify-000,Anim,animation,PRESENTATION,0.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,False,,Att_Battle_2_06 ; Att_Battle_2_06,1006810,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,28,Att_Battle_2_06,action-4219750/stage-028/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Hammer_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Hammer_01' ; WP_1,1007100,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,28,Att_Battle_2_06,action-4219750/stage-028/notify-002,MonsterMoveNextStage,other,REFERENCE_ONLY,0.789309024810791,0.0,0.789309024810791,0.8999999761581421,False,,,1007692,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-000,Anim,animation,PRESENTATION,0.0,1.0,1.0,1.0,False,,Att_Battle_2_09 ; Att_Battle_2_09,1008012,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,0.75,0.75,1.0,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Hammer_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Hammer_01' ; WP_1,1008302,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-002,AKEvent,sound,PRESENTATION,0.30000001192092896,0.4666669964790344,0.7666670083999634,1.0,False,S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot3,Shot1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot3',1008894,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-003,AKEvent,sound,PRESENTATION,0.699999988079071,0.30000001192092896,1.0,1.0,False,S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot4,Shot2 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot4',1009095,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-004,PlayParticleEffect,particle,PRESENTATION,0.7545449733734131,0.0,0.7545449733734131,1.0,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_WP_Hammer_Despawn_01_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_WP_Hammer_Despawn_01_LOC_INT',1009296,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219750,쿠크_나팔_액션_1,29,Att_Battle_2_09,action-4219750/stage-029/notify-005,AKEvent,sound,PRESENTATION,0.9800000190734863,0.019999999552965164,1.0000000186264515,1.0,False,S_Mob_G_KouKu1.G_KouKu1_Attack01_Shot6,Shot3 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack01_Shot6',1009895,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-000,Anim,animation,PRESENTATION,0.0,2.5,2.5,2.5,False,,Att_Battle_3_01 ; Att_Battle_3_01,1010426,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-001,AKEvent,sound,PRESENTATION,0.0010000000474974513,2.499000072479248,2.5000000725267455,2.5,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_CastVox2,CastVox1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_CastVox2',1010716,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-002,AKEvent,sound,PRESENTATION,0.10000000149011612,1.4333330392837524,1.5333330407738686,2.5,False,S_Mob_G_KouKu1.G_KouKu1_Attack01_Cast1,Cast1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack01_Cast1',1010923,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-003,AKEvent,sound,PRESENTATION,1.600000023841858,0.8999999761581421,2.5,2.5,False,S_Mob_G_KouKu1.G_KouKu1_Attack01_Shot1,Shot1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack01_Shot1',1011124,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-004,PlayParticleEffect,particle,PRESENTATION,1.647292971611023,0.0,1.647292971611023,2.5,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Weapon_Spawn_LOC_INT,smoke ; FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Weapon_Spawn_LOC_INT',1011325,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-005,PlayParticleEffect,particle,PRESENTATION,1.6987049579620361,0.0,1.6987049579620361,2.5,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1,1011922,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-006,AKEvent,sound,PRESENTATION,2.0,0.5,2.5,2.5,False,S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot1,Shot2 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot1',1012515,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,0,Att_Battle_3_01,action-4219751/stage-000/notify-007,MonsterMoveNextStage,other,REFERENCE_ONLY,2.348628044128418,0.0,2.348628044128418,2.5,False,,,1012716,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-000,Anim,animation,PRESENTATION,0.0,2.4666669368743896,2.4666669368743896,2.4666669368743896,False,,Att_Battle_3_05 ; Att_Battle_3_05,1013036,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,2.466599941253662,2.466599941253662,2.4666669368743896,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1 ; Lifetime,1013326,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-002,PlayDecalEffect,decal,PRESENTATION,0.0,1.0059130191802979,1.0059130191802979,2.4666669368743896,False,,,1014001,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-003,AKEvent,sound,PRESENTATION,0.0010000000474974513,0.8666669726371765,0.867666972684674,2.4666669368743896,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Cast2,Cast1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Cast2',1014188,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-004,PlayParticleEffect,particle,PRESENTATION,0.7986329793930054,0.0,0.7986329793930054,2.4666669368743896,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Jump_LOC_INT,Jump ; FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Jump_LOC_INT',1014389,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-005,AKEvent,sound,PRESENTATION,0.800000011920929,1.3666670322418213,2.1666670441627502,2.4666669368743896,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot2,Shot1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot2',1014977,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-006,PlayParticleEffect,particle,PRESENTATION,0.9368690252304077,0.0,0.9368690252304077,2.4666669368743896,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_A_Music_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_A_Music_LOC_INT' ; WP_1,1015178,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-007,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,2.4666669368743896,False,,,1015781,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-008,AKEvent,sound,PRESENTATION,1.100000023841858,1.3666000366210938,2.4666000604629517,2.4666669368743896,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot3,Shot2 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot3',1015931,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-009,PlayParticleEffect,particle,PRESENTATION,1.1153819561004639,0.803991973400116,1.9193739295005798,2.4666669368743896,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_A_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_A_LOC_INT',1016132,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-010,AKEvent,sound,PRESENTATION,2.1600000858306885,0.30660000443458557,2.466600090265274,2.4666669368743896,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot4,Shot3 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot4',1016720,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-011,PlayParticleEffect,particle,PRESENTATION,2.212831974029541,0.0,2.212831974029541,2.4666669368743896,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust,Dust ; FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust',1016921,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,1,Att_Battle_3_05,action-4219751/stage-001/notify-012,MonsterMoveNextStageConditionProbability,other,REFERENCE_ONLY,2.3382530212402344,0.0,2.3382530212402344,2.4666669368743896,False,,,1017506,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,2,Att_Battle_3_10,action-4219751/stage-002/notify-000,Anim,animation,PRESENTATION,0.0,1.6666669845581055,1.6666669845581055,1.6666669845581055,False,,Att_Battle_3_10 ; Att_Battle_3_10,1017862,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,2,Att_Battle_3_10,action-4219751/stage-002/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,1.666599988937378,1.666599988937378,1.6666669845581055,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1 ; Lifetime,1018152,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,2,Att_Battle_3_10,action-4219751/stage-002/notify-002,MonsterMoveNextStageConditionProbability,other,REFERENCE_ONLY,0.29622799158096313,0.0,0.29622799158096313,1.6666669845581055,False,,,1018827,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-000,Anim,animation,PRESENTATION,0.0,0.5666670203208923,0.5666670203208923,0.5666670203208923,False,,Att_Battle_3_03 ; Att_Battle_3_03,1019183,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,0.5666000247001648,0.5666000247001648,0.5666670203208923,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1 ; Lifetime,1019473,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-002,PlayParticleEffect,particle,PRESENTATION,0.0,0.5666000247001648,0.5666000247001648,0.5666670203208923,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Move_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Move_LOC_INT' ; FX_State_01,1020148,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-003,AKEvent,sound,PRESENTATION,0.0010000000474974513,0.0,0.0010000000474974513,0.5666670203208923,False,S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot2,Shot1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack02_Shot2',1020747,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-004,TrailGhostEffect,trail,PRESENTATION,0.1999170035123825,0.1967030018568039,0.3966200053691864,0.5666670203208923,False,,FX,1020948,SOURCE_PARAMETERS_SERIALIZED
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,3,Att_Battle_3_03,action-4219751/stage-003/notify-005,MonsterMoveNextStage,other,REFERENCE_ONLY,0.4636789858341217,0.0,0.4636789858341217,0.5666670203208923,False,,,1021181,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-000,Anim,animation,PRESENTATION,0.0,1.899999976158142,1.899999976158142,1.899999976158142,False,,Att_Battle_3_06 ; Att_Battle_3_06,1021585,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,1.899999976158142,1.899999976158142,1.899999976158142,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1 ; Lifetime,1021875,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-002,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1022550,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-003,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1022737,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-004,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1022924,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-005,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1023111,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-006,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1023298,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-007,PlayDecalEffect,decal,PRESENTATION,0.0,1.0013359785079956,1.0013359785079956,1.899999976158142,False,,,1023485,UNRESOLVED_SOURCE_PAYLOAD
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-008,AKEvent,sound,PRESENTATION,0.0010000000474974513,0.8666669726371765,0.867666972684674,1.899999976158142,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Cast2,Cast1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Cast2',1023672,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-009,AKEvent,sound,PRESENTATION,0.20000000298023224,1.100000023841858,1.3000000268220901,1.899999976158142,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot2,Shot1 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot2',1023873,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-010,PlayParticleEffect,particle,PRESENTATION,0.29677900671958923,0.0,0.29677900671958923,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Jump_LOC_INT,Jump ; FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Jump_LOC_INT',1024074,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-011,PlayParticleEffect,particle,PRESENTATION,0.9440249800682068,0.0,0.9440249800682068,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_02_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_02_LOC_INT' ; Color,1024662,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-012,AKEvent,sound,PRESENTATION,0.949999988079071,0.800000011920929,1.75,1.899999976158142,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot5,Shot2 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot5',1025332,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-013,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1025533,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-014,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1025683,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-015,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1025833,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-016,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1025983,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-017,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1026133,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-018,Effect,gameplay_reference,REFERENCE_ONLY,1.100000023841858,0.800000011920929,1.9000000357627869,1.899999976158142,False,,,1026283,TIMING_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-019,PlayParticleEffect,particle,PRESENTATION,1.1245650053024292,0.7754349708557129,1.899999976158142,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT',1026433,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-020,PlayParticleEffect,particle,PRESENTATION,1.1245650053024292,0.7754349708557129,1.899999976158142,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT',1027021,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-021,PlayParticleEffect,particle,PRESENTATION,1.1245650053024292,0.7754349708557129,1.899999976158142,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT',1027609,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-022,PlayParticleEffect,particle,PRESENTATION,1.1245650053024292,0.7754349708557129,1.899999976158142,1.899999976158142,False,fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT,FX ; CEFParticleData ; ParticleSystem'fx_mn_rpcz_00_g.Par_G_RPCZ_00_Trumpet_B_LOC_INT',1028197,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-023,AKEvent,sound,PRESENTATION,1.600000023841858,0.0,1.600000023841858,1.899999976158142,False,S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot4,Shot3 ; Sound ; AkEvent'S_Mob_G_KouKu1.G_KouKu1_Attack03_Shot4',1028785,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-024,PlayParticleEffect,particle,PRESENTATION,1.6436409950256348,0.0,1.6436409950256348,1.899999976158142,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust,Dust ; FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_Jump_dust',1028986,SOURCE_ASSET_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,4,Att_Battle_3_06,action-4219751/stage-004/notify-025,MonsterMoveNextStage,other,REFERENCE_ONLY,1.7939449548721313,0.0,1.7939449548721313,1.899999976158142,False,,,1029571,TIMING_OR_STATE_ONLY
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,5,Att_Battle_3_05,action-4219751/stage-005/notify-000,Anim,animation,PRESENTATION,0.0,2.4666669368743896,2.4666669368743896,2.4666669368743896,False,,Att_Battle_3_05 ; Att_Battle_3_05,1029891,SOURCE_CLIP_EXPLICIT
MN_RPCZ_00,4219751,쿠크_나팔_액션_2,5,Att_Battle_3_05,action-4219751/stage-005/notify-001,PlayParticleEffect,particle,PRESENTATION,0.0,2.466599941253662,2.466599941253662,2.4666669368743896,False,FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01,FX ; CEFParticleData ; ParticleSystem'FX_MN_RPCZ_00_G.Par_G_RPCZ_00_WP_Trumpet_01' ; WP_1 ; Lifetime,1030181,SOURCE_ASSET_EXPLICIT
