scope,profileId,actionId,actionName,stageIndex,stageClips,notifyId,type,stageRelativeTimeSeconds,sourceDurationSeconds,particleEnabled,skillEffectId,assetReferences,particleCue,sourceLoaByteOffset,sourceJsonLine,rawPayloadMatchesLoa,resolutionStatus
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-013,AKEvent,1.7699999809265137,0.4632999897003174,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack03_Cast2,,1050002,80262,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-014,HidePawn,1.8046770095825195,0.4286229908466339,,,,,1050213,80291,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-015,ViewShake,1.8096239566802979,0.0,,,,,1050333,80313,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-016,PlayParticleEffect,1.8112080097198486,0.0,True,,ParticleSystem:FX_CM_02.Light.Par_MP_Light_05_L,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_CM_02.Light.Par_MP_Light_05_L'"",""attachment"":{""mode"":""SNAPSHOT_ROOT"",""sourceAnchorNames"":[],""runtimeAnchors"":[],""runtimeAnchorSlotIds"":[],""runtimeAnchorSlotId"":""root"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""EXACT_ROOT_SNAPSHOT"",""sourceSelectorByteOffset"":null},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,150.0],""position"":[0.0,1.5,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":387,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":475,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Spawn"",""sourceTypeCode"":1,""sourceRecordByteOffset"":479,""type"":""scalar"",""scalarValue"":0.0,""sourceValueByteOffset"":493},{""sourceIndex"":1,""name"":""Lifetime"",""sourceTypeCode"":1,""sourceRecordByteOffset"":558,""type"":""scalar"",""scalarValue"":0.800000011920929,""sourceValueByteOffset"":575},{""sourceIndex"":2,""name"":""Location"",""sourceTypeCode"":3,""sourceRecordByteOffset"":640,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":665},{""sourceIndex"":3,""name"":""Size"",""sourceTypeCode"":3,""sourceRecordByteOffset"":722,""type"":""vector"",""vectorValue"":[450.0,100.0,100.0],""sourceValueByteOffset"":743},{""sourceIndex"":4,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":800,""type"":""vector"",""vectorValue"":[3.0,1.0,1.0],""sourceValueByteOffset"":822},{""sourceIndex"":5,""name"":""Alpha"",""sourceTypeCode"":1,""sourceRecordByteOffset"":879,""type"":""scalar"",""scalarValue"":1.5,""sourceValueByteOffset"":893}]}",1050594,80337,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-017,PlayParticleEffect,1.811830997467041,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""FX_buff_01""],""runtimeAnchors"":[{""sourceAnchorName"":""FX_buff_01"",""runtimeAnchorSlotId"":""FX_buff_01"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""FX_buff_01""],""runtimeAnchorSlotId"":""FX_buff_01"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":395},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.2000000476837158,1.2000000476837158,1.2000000476837158]},""sourceTransformByteOffset"":414,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":502,""parameterOverrides"":[]}",1051652,80373,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-018,Effect,1.899999976158142,0.20000000298023224,,41600004,,,1052258,80403,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-019,Effect,1.899999976158142,0.20000000298023224,,41600006,,,1052408,80422,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,8,Att_battle_28_09,action-4219939/stage-008/notify-020,MonsterMoveNextStage,2.130000114440918,0.0,,,,,1052558,80444,True,TIMING_OR_STATE_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-000,Anim,0.0,1.0,,,,,1052974,80484,True,SOURCE_CLIP_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-001,PlayParticleEffect,0.0,3.0,True,,ParticleSystem:FX_MN_RPCT_07_V.Par_V_RPCT_Bazooka_mesh_01,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_MN_RPCT_07_V.Par_V_RPCT_Bazooka_mesh_01'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":411},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[0.30000001192092896,0.30000001192092896,0.30000001192092896]},""sourceTransformByteOffset"":433,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":525,""parameterOverrides"":[]}",1053266,80511,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-002,PlayParticleEffect,1.0653070211410522,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":425},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[0.4000000059604645,0.4000000059604645,0.4000000059604645]},""sourceTransformByteOffset"":447,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":539,""parameterOverrides"":[]}",1053895,80541,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-003,PawnMaterialParam,1.0654710531234741,0.0,,,,,1054538,80572,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-004,PlayParticleEffect,1.097085952758789,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_signalShot_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_signalShot_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":422},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,50.0],""position"":[0.0,0.5,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":444,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":536,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":540,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":562}]}",1054994,80595,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,9,Att_Battle_24_03,action-4219939/stage-009/notify-005,MonsterMoveNextStage,3.0,0.0,,,,,1055713,80627,True,TIMING_OR_STATE_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-000,Anim,0.0,2.3333330154418945,,,,,1056033,80667,True,SOURCE_CLIP_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-001,Effect,0.0,0.10000000149011612,,421991213,,,1056337,80694,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-002,Effect,0.0,0.20000000298023224,,41600005,,,1056487,80713,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-003,Effect,0.0,0.20000000298023224,,41600007,,,1056637,80732,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-004,PlayParticleEffect,0.0,0.0,True,,ParticleSystem:FX_CM_02.Light.Par_MP_Light_05_L,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_CM_02.Light.Par_MP_Light_05_L'"",""attachment"":{""mode"":""SNAPSHOT_ROOT"",""sourceAnchorNames"":[],""runtimeAnchors"":[],""runtimeAnchorSlotIds"":[],""runtimeAnchorSlotId"":""root"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""EXACT_ROOT_SNAPSHOT"",""sourceSelectorByteOffset"":null},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,150.0],""position"":[0.0,1.5,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":387,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":475,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Spawn"",""sourceTypeCode"":1,""sourceRecordByteOffset"":479,""type"":""scalar"",""scalarValue"":0.0,""sourceValueByteOffset"":493},{""sourceIndex"":1,""name"":""Lifetime"",""sourceTypeCode"":1,""sourceRecordByteOffset"":558,""type"":""scalar"",""scalarValue"":0.800000011920929,""sourceValueByteOffset"":575},{""sourceIndex"":2,""name"":""Location"",""sourceTypeCode"":3,""sourceRecordByteOffset"":640,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":665},{""sourceIndex"":3,""name"":""Size"",""sourceTypeCode"":3,""sourceRecordByteOffset"":722,""type"":""vector"",""vectorValue"":[450.0,100.0,100.0],""sourceValueByteOffset"":743},{""sourceIndex"":4,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":800,""type"":""vector"",""vectorValue"":[3.0,1.0,1.0],""sourceValueByteOffset"":822},{""sourceIndex"":5,""name"":""Alpha"",""sourceTypeCode"":1,""sourceRecordByteOffset"":879,""type"":""scalar"",""scalarValue"":1.5,""sourceValueByteOffset"":893}]}",1056787,80751,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-005,PlayParticleEffect,0.0,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""FX_buff_01""],""runtimeAnchors"":[{""sourceAnchorName"":""FX_buff_01"",""runtimeAnchorSlotId"":""FX_buff_01"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""FX_buff_01""],""runtimeAnchorSlotId"":""FX_buff_01"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":395},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,65.0],""position"":[0.0,0.65,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.2000000476837158,1.2000000476837158,1.2000000476837158]},""sourceTransformByteOffset"":414,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":502,""parameterOverrides"":[]}",1057845,80787,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-006,ViewShake,0.0,0.0,,,,,1058451,80817,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-007,HidePawn,0.0,0.0,,,,,1058712,80841,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-008,PlayParticleEffect,0.0,2.3333001136779785,True,,ParticleSystem:FX_MN_RPCT_07_V.Par_V_RPCT_Bazooka_mesh_01,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_MN_RPCT_07_V.Par_V_RPCT_Bazooka_mesh_01'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":383},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[0.30000001192092896,0.30000001192092896,0.30000001192092896]},""sourceTransformByteOffset"":405,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":497,""parameterOverrides"":[]}",1058832,80863,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-009,AKEvent,0.0010000000474974513,2.3322999477386475,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack23_ShotVox2,,1059433,80893,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-010,AKEvent,0.0010000000474974513,1.2583450078964233,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack03_Cast3,,1059646,80922,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-011,AKEvent,1.0,1.333299994468689,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack23_Cast3,,1059857,80951,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-012,PlayParticleEffect,1.0653070211410522,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":397},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[0.4000000059604645,0.4000000059604645,0.4000000059604645]},""sourceTransformByteOffset"":419,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":511,""parameterOverrides"":[]}",1060068,80980,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-013,PlayParticleEffect,1.0967799425125122,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":397},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,0.0],""position"":[0.0,0.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[0.4000000059604645,0.4000000059604645,0.4000000059604645]},""sourceTransformByteOffset"":419,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":511,""parameterOverrides"":[]}",1060683,81011,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219939,쿠크세이튼_군단장 시그니쳐 스킬_공격,10,Att_battle_28_10_start,action-4219939/stage-010/notify-014,PlayParticleEffect,1.097085952758789,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_signalShot_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_signalShot_01_LOC_INT'"",""attachment"":{""mode"":""FOLLOW_NAMED_ANCHORS"",""sourceAnchorNames"":[""Bip002-R-Hand""],""runtimeAnchors"":[{""sourceAnchorName"":""Bip002-R-Hand"",""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""resolutionStatus"":""MISSING_SOURCE_SOCKET""}],""runtimeAnchorSlotIds"":[""Bip002-R-Hand""],""runtimeAnchorSlotId"":""Bip002-R-Hand"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""MISSING_SOURCE_SOCKET"",""sourceSelectorByteOffset"":394},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,50.0],""position"":[0.0,0.5,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":416,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":508,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":512,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":534}]}",1061298,81042,True,SOURCE_ASSET_EXPLICIT
